,Unnamed: 0,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
418,418,34,2,243867,1,7,5,7,1,2,1,0,0,40,39
419,419,34,7,240283,11,9,0,14,4,4,0,0,0,40,39
420,420,20,4,61777,15,10,2,12,0,4,1,0,0,30,39
421,421,17,4,175024,1,7,4,6,3,4,1,2176,0,18,39
422,422,32,7,92003,9,13,2,4,5,4,0,0,0,40,39
423,423,29,4,188401,11,9,0,5,1,4,1,0,0,40,39
424,424,33,4,228528,0,6,4,3,4,4,0,0,0,35,39
425,425,25,4,133373,11,9,2,14,0,4,1,0,0,60,39
426,426,36,1,255191,12,14,4,10,1,4,1,0,1408,40,39
427,427,23,4,204653,11,9,4,6,1,4,1,0,0,72,6
428,428,63,5,222289,11,9,2,4,0,4,1,0,0,40,39
429,429,47,2,287480,12,14,2,10,0,4,1,0,0,40,39
430,430,80,0,107762,11,9,6,0,1,4,1,0,0,24,39
431,431,17,0,202521,1,7,4,0,3,4,1,0,0,40,39
432,432,40,6,204116,9,13,3,10,1,4,0,2174,0,40,39
433,433,30,4,29662,7,12,2,8,5,4,0,0,0,25,39
434,434,27,4,116358,15,10,4,3,3,1,1,0,1980,40,30
435,435,33,4,208405,12,14,2,10,0,4,1,0,0,50,39
436,436,34,2,284843,11,9,4,5,1,2,1,594,0,60,39
437,437,34,2,117018,15,10,4,11,1,4,0,0,0,40,39
438,438,23,4,81281,15,10,2,1,0,4,1,0,0,40,39
439,439,42,2,340148,15,10,2,1,5,4,0,0,0,40,39
440,440,29,4,363425,9,13,4,10,1,4,1,0,0,40,39
441,441,45,4,45857,11,9,0,1,1,4,0,0,0,28,39
442,442,24,1,191073,11,9,4,2,3,4,1,0,0,40,39
443,443,44,4,116632,15,10,2,10,0,4,1,0,0,40,39
444,444,27,4,405855,6,5,4,3,2,4,1,0,0,40,26
445,445,20,4,298227,15,10,4,12,1,4,1,0,0,35,39
446,446,44,4,290521,11,9,6,4,4,2,0,0,0,40,39
447,447,51,4,56915,11,9,2,3,0,0,1,0,0,40,39
448,448,20,4,146538,11,9,2,7,0,4,1,0,0,40,39
449,449,17,0,258872,1,7,4,0,3,4,0,0,0,5,39
450,450,19,4,206399,11,9,4,7,3,2,0,0,0,40,39
451,451,45,5,197332,15,10,2,3,0,4,1,0,0,55,39
452,452,60,4,245062,11,9,2,3,0,4,1,0,0,40,39
453,453,42,4,197583,7,12,2,4,0,2,1,0,0,40,0
454,454,44,6,234885,11,9,2,12,5,4,0,0,0,40,39
455,455,40,4,72887,8,11,2,7,0,1,1,0,0,40,39
456,456,30,4,180374,11,9,2,4,5,4,0,0,0,40,39
457,457,38,4,351299,15,10,2,14,0,2,1,0,0,50,39
458,458,23,4,54012,11,9,2,14,0,4,1,0,0,60,39
459,459,32,0,115745,15,10,2,0,0,4,1,0,0,40,39
460,460,44,4,116632,7,12,4,5,3,4,1,0,0,40,39
461,461,54,2,288825,11,9,2,14,0,2,1,0,0,40,39
462,462,32,4,132601,9,13,2,10,0,4,1,0,0,50,39
463,463,50,4,193374,3,2,3,3,4,4,1,0,0,40,39
464,464,24,4,170070,9,13,4,13,1,4,0,0,0,20,39
465,465,37,4,126708,11,9,2,1,5,4,0,0,0,60,39
466,466,52,4,35598,11,9,0,14,4,4,1,0,0,40,39
467,467,38,4,33983,15,10,2,14,0,4,1,0,0,40,39
468,468,49,4,192776,12,14,2,4,0,4,1,0,1977,45,39
469,469,30,4,118551,9,13,2,13,5,4,0,0,0,16,39
470,470,60,4,201965,15,10,4,10,4,4,1,0,0,40,39
471,471,22,0,139883,15,10,4,0,3,4,1,0,0,40,39
472,472,35,4,285020,11,9,4,3,1,4,1,0,0,40,39
473,473,30,4,303990,11,9,4,14,1,4,1,0,0,60,39
474,474,67,4,49401,8,11,0,8,1,4,0,0,0,24,39
475,475,46,4,279196,9,13,4,3,1,4,0,0,0,40,39
476,476,17,4,211870,6,5,4,8,1,4,1,0,0,6,39
477,477,22,4,281432,15,10,4,6,3,4,1,0,0,30,39
478,478,27,4,161155,0,6,4,8,1,4,1,0,0,40,39
479,479,23,4,197904,11,9,4,8,4,4,0,0,0,35,39
480,480,33,4,111746,7,12,2,3,0,4,1,0,0,45,32
481,481,43,6,170721,15,10,2,3,0,4,1,0,0,20,39
482,482,28,7,70100,9,13,4,10,1,4,1,0,0,20,39
483,483,41,4,193626,11,9,3,3,4,4,0,0,0,40,39
484,484,52,0,271749,2,8,4,0,2,2,1,594,0,40,39
485,485,25,4,189775,15,10,3,1,3,2,0,0,0,20,39
486,486,63,0,401531,3,2,2,0,0,4,1,0,0,35,39
487,487,59,2,286967,11,9,2,14,0,4,1,0,0,45,39
488,488,45,2,164427,9,13,0,10,4,4,0,0,0,40,39
489,489,38,4,91039,9,13,2,12,0,4,1,15024,0,60,39
490,490,40,4,347934,11,9,4,8,1,4,0,0,0,35,39
491,491,46,1,371373,11,9,0,1,1,4,1,0,0,40,39
492,492,35,4,32220,7,12,4,4,1,4,0,0,0,60,39
493,493,34,4,187251,11,9,0,10,4,4,0,0,0,25,39
494,494,33,4,178107,9,13,4,3,3,4,1,0,0,20,39
495,495,41,4,343121,11,9,0,1,4,4,0,0,0,36,39
496,496,20,4,262749,15,10,4,7,3,4,1,0,0,40,39
497,497,23,4,403107,4,3,4,8,3,4,1,0,0,40,8
498,498,26,4,64293,15,10,4,10,1,4,0,0,0,35,39
499,499,72,0,303588,11,9,2,0,0,4,1,0,0,20,39
500,500,23,2,324960,11,9,4,5,1,4,1,0,0,40,31
501,501,62,2,114060,11,9,2,14,0,4,1,0,0,40,39
502,502,52,4,48925,15,10,2,1,0,4,1,0,0,40,39
503,503,58,4,180980,15,10,0,8,4,4,0,0,0,42,10
504,504,25,4,181054,9,13,4,12,1,4,0,0,0,40,39
505,505,24,4,388093,9,13,4,4,1,2,1,0,0,40,39
506,506,19,4,249609,15,10,4,11,3,4,1,0,0,8,39
507,507,43,4,112131,15,10,2,4,0,4,1,0,0,40,39
508,508,47,2,543162,11,9,5,1,4,2,0,0,0,40,39
509,509,39,4,91996,11,9,0,8,4,4,0,0,0,40,39
510,510,49,4,141944,8,11,3,6,4,4,1,0,1380,42,39
511,511,53,0,251804,4,3,6,0,4,2,0,0,0,30,39
512,512,32,4,37070,8,11,4,3,1,4,1,0,0,45,39
513,513,34,4,337587,15,10,2,10,0,4,1,0,0,50,39
514,514,28,4,189346,11,9,0,3,1,4,1,0,0,45,39
515,515,57,0,222216,8,11,6,0,4,4,0,0,0,38,39
516,516,25,4,267044,15,10,4,1,1,0,0,0,0,20,39
517,517,20,0,214635,15,10,4,0,3,4,1,0,0,24,39
518,518,21,0,204226,15,10,4,0,4,4,0,0,0,35,39
519,519,34,4,108116,9,13,2,10,0,4,1,0,0,50,39
520,520,38,5,99146,9,13,2,4,0,4,1,15024,0,80,39
521,521,50,4,196232,11,9,2,4,0,4,1,7688,0,50,39
522,522,24,2,248344,15,10,0,6,1,2,1,0,0,50,39
523,523,37,2,186035,15,10,2,13,0,4,1,0,0,45,39
524,524,44,4,177905,15,10,0,7,4,4,1,0,0,58,39
525,525,28,4,85812,15,10,2,12,5,4,0,0,0,40,39
526,526,42,4,221172,9,13,2,4,0,4,1,0,0,40,39
527,527,74,4,99183,15,10,0,1,1,4,0,0,0,9,39
528,528,38,6,190387,11,9,2,3,0,4,1,0,0,50,39
529,529,44,6,202692,12,14,2,10,0,4,1,0,0,40,39
530,530,44,4,109339,1,7,0,7,4,3,0,0,0,46,33
531,531,26,4,108658,11,9,4,7,1,4,1,0,0,40,39
532,532,36,4,197202,11,9,2,8,0,2,1,0,0,40,39
533,533,41,4,101739,7,12,2,4,5,4,0,0,0,50,39
534,534,67,4,231559,14,15,2,10,0,4,1,20051,0,48,39
535,535,39,2,207853,2,8,2,13,0,4,1,0,0,50,39
536,536,57,4,190942,3,2,6,9,1,2,0,0,0,30,39
537,537,29,4,102345,8,11,5,3,1,4,1,0,0,40,39
538,538,31,5,41493,9,13,4,5,1,4,0,0,0,45,39
539,539,34,0,190027,11,9,4,0,4,2,0,0,0,40,39
540,540,44,4,210525,15,10,2,14,0,4,1,0,0,40,39
541,541,29,4,133937,10,16,4,10,3,4,1,0,0,40,39
542,542,30,4,237903,15,10,4,6,4,4,0,0,0,40,39
543,543,27,4,163862,11,9,4,14,1,4,1,0,0,40,39
544,544,27,4,201872,15,10,2,12,0,4,1,0,0,50,39
545,545,32,4,84179,11,9,4,6,1,4,0,0,0,45,39
546,546,58,4,51662,0,6,2,8,5,4,0,0,0,8,39
547,547,35,2,233327,15,10,2,11,0,4,1,0,0,40,39
548,548,21,4,259510,11,9,4,6,3,4,1,0,0,36,39
549,549,28,4,184831,15,10,4,3,4,4,1,0,0,40,39
550,550,46,6,245724,15,10,0,4,1,4,1,0,0,50,39
551,551,36,6,27053,11,9,5,8,4,4,0,0,0,40,39
552,552,72,4,205343,1,7,6,1,4,4,0,0,0,40,39
553,553,35,4,229328,11,9,2,7,5,2,0,0,0,40,39
554,554,33,1,319560,8,11,0,3,4,2,0,0,0,40,39
555,555,69,4,136218,1,7,4,7,1,4,0,0,0,40,39
556,556,35,4,54576,11,9,2,7,0,4,1,0,0,40,39
557,557,31,4,323069,11,9,5,1,4,4,0,0,0,20,0
558,558,34,4,148291,11,9,2,13,5,4,0,0,0,32,39
559,559,30,4,152453,1,7,2,8,0,4,1,0,0,40,26
560,560,28,4,114053,9,13,4,14,1,4,1,0,0,55,39
561,561,54,4,212960,9,13,2,12,0,4,1,0,0,35,39
562,562,47,4,264052,15,10,2,10,0,4,1,0,0,50,39
563,563,24,4,82804,11,9,4,6,4,2,0,0,0,40,39
564,564,52,6,334273,9,13,2,10,0,4,1,0,0,60,39
565,565,20,4,27337,11,9,4,6,3,0,1,0,0,48,39
566,566,43,5,188436,12,14,2,4,0,4,1,5013,0,45,39
567,567,45,4,433665,5,4,5,8,4,4,0,0,0,40,26
568,568,29,6,110663,11,9,5,3,1,4,1,0,0,35,39
569,569,47,4,87490,12,14,0,4,4,4,1,0,0,42,39
570,570,24,4,354351,11,9,4,3,3,4,1,0,0,40,39
571,571,51,4,95469,11,9,2,10,0,4,1,0,0,40,39
572,572,17,4,242718,1,7,4,12,3,4,1,0,0,12,39
573,573,37,4,22463,8,11,2,3,0,4,1,0,1977,40,39
574,574,27,4,158156,10,16,4,10,1,4,0,0,0,70,39
575,575,29,4,350162,9,13,2,4,5,4,1,0,0,40,39
576,576,18,0,165532,2,8,4,0,3,4,1,0,0,25,39
577,577,36,6,28738,7,12,0,12,4,4,0,0,0,35,39
578,578,58,2,283635,9,13,4,10,1,4,0,0,0,40,39
579,579,26,6,86646,15,10,2,3,0,4,1,0,0,45,39
580,580,65,0,195733,15,10,2,0,0,4,1,0,0,30,39
581,581,57,4,69884,11,9,2,12,0,4,1,0,0,40,39
582,582,59,4,199713,11,9,2,3,0,4,1,0,0,40,39
583,583,27,4,181659,11,9,2,7,0,4,1,0,0,40,39
584,584,31,6,340939,9,13,4,13,1,4,1,0,0,40,39
585,585,21,4,197747,15,10,4,12,3,4,0,0,0,24,39
586,586,29,4,34292,15,10,4,1,1,4,1,0,0,60,39
587,587,18,4,156764,1,7,4,8,3,4,1,0,0,40,39
588,588,52,4,25826,0,6,2,3,0,4,1,0,1887,47,39
589,589,57,5,103948,9,13,0,10,1,4,1,0,0,80,39
590,590,42,0,137390,11,9,2,0,0,4,1,0,0,40,39
591,591,55,0,105138,11,9,2,0,5,1,0,0,0,40,39
592,592,60,4,39352,5,4,4,14,1,4,1,0,0,48,39
593,593,31,4,168387,9,13,2,10,0,4,1,7688,0,40,2
594,594,23,4,117789,9,13,4,1,3,4,0,0,0,40,39
595,595,27,4,267147,11,9,4,12,3,4,1,0,0,40,39
596,596,23,0,99399,15,10,4,0,4,0,0,0,0,25,39
597,597,42,6,214242,14,15,2,10,0,4,1,0,1902,50,39
598,598,25,4,200408,15,10,4,13,1,4,1,2174,0,40,39
599,599,49,4,136455,9,13,4,10,1,4,0,0,0,45,39
600,600,32,4,239824,9,13,4,13,1,4,1,0,0,40,39
601,601,19,4,217039,15,10,4,1,3,4,1,0,0,28,39
602,602,60,4,51290,5,4,0,8,1,4,0,0,0,40,39
603,603,42,2,175674,6,5,2,8,0,4,1,0,0,40,39
604,604,35,6,194404,7,12,4,5,1,4,1,0,0,40,39
605,605,48,4,45612,11,9,4,1,4,2,0,0,0,37,39
606,606,51,4,410114,12,14,2,3,0,4,1,0,0,40,39
607,607,29,4,182521,11,9,4,3,1,0,1,0,0,40,39
608,608,36,2,339772,11,9,5,4,1,2,1,0,0,40,39
609,609,17,4,169658,0,6,4,8,3,4,0,0,0,21,39
610,610,52,4,200853,12,14,0,10,1,4,0,6849,0,60,39
611,611,24,4,247564,11,9,4,3,1,4,1,0,0,40,39
612,612,24,4,249909,11,9,2,6,0,4,1,0,0,50,39
613,613,26,2,208122,9,13,4,10,3,4,1,1055,0,40,39
614,614,27,4,109881,9,13,4,8,3,4,0,0,0,20,39
615,615,39,4,207824,11,9,4,6,3,4,1,0,0,60,39
616,616,30,4,369027,11,9,2,14,0,2,1,0,0,45,39
617,617,50,6,114117,11,9,2,4,0,4,1,0,0,32,39
618,618,52,5,51048,9,13,2,12,0,4,1,0,0,55,39
619,619,46,4,102388,14,15,2,10,0,4,1,15024,0,45,39
620,620,23,4,190483,9,13,4,12,3,4,0,0,0,20,39
621,621,45,4,462440,1,7,6,8,1,2,0,0,0,20,39
622,622,65,4,109351,6,5,6,9,4,2,0,0,0,24,39
623,623,29,4,34383,8,11,2,14,0,4,1,0,0,55,39
624,624,47,4,241832,6,5,3,6,4,4,1,0,0,40,8
625,625,30,4,124187,11,9,4,5,3,2,1,0,0,60,39
626,626,34,4,153614,11,9,2,12,0,4,1,0,0,45,39
627,627,38,6,267556,11,9,2,12,0,4,1,0,0,64,39
628,628,33,4,205469,15,10,2,4,0,4,1,0,0,40,39
629,629,49,4,268090,9,13,2,12,0,4,1,0,0,26,39
630,630,47,6,165039,15,10,4,8,4,2,0,0,0,40,39
631,631,49,2,120451,0,6,5,8,4,2,0,0,0,40,39
632,632,43,4,154374,15,10,2,3,0,4,1,15024,0,60,39
633,633,30,4,103649,9,13,2,1,5,2,0,0,0,40,39
634,634,58,6,35723,11,9,2,3,0,4,1,0,0,60,39
635,635,19,4,262601,11,9,4,8,3,4,0,0,0,14,39
636,636,21,4,226181,9,13,4,6,1,4,1,0,0,40,39
637,637,33,4,175697,9,13,2,4,0,4,1,15024,0,60,39
638,638,47,5,248145,4,3,2,14,0,4,1,0,0,50,5
639,639,52,6,289436,10,16,2,10,0,4,1,0,0,60,39
640,640,26,4,75654,11,9,0,3,1,4,1,0,0,55,39
641,641,60,4,199378,11,9,2,3,0,4,1,0,0,40,39
642,642,21,4,160968,15,10,4,6,3,4,1,0,0,40,39
643,643,36,4,188563,15,10,2,12,0,4,1,5178,0,50,39
644,644,31,4,55849,15,10,2,3,0,4,1,0,0,45,39
645,645,50,5,195322,10,16,5,10,1,4,1,0,0,40,39
646,646,31,2,402089,11,9,0,1,4,4,0,0,0,40,39
647,647,71,4,78277,11,9,2,3,0,4,1,0,0,15,39
648,648,58,0,158611,11,9,2,0,0,4,1,0,0,50,39
649,649,30,7,169496,9,13,2,13,0,4,1,0,0,40,39
650,650,20,4,130959,15,10,4,8,3,4,1,0,0,20,39
651,651,24,4,556660,11,9,4,4,2,4,1,4101,0,50,39
652,652,35,4,292472,10,16,2,10,0,1,1,0,0,40,36
653,653,38,7,143774,15,10,5,4,1,4,0,0,0,45,39
654,654,27,4,288341,11,9,4,7,3,4,0,0,0,32,39
655,655,29,7,71592,15,10,4,1,4,1,0,0,0,40,30
656,656,70,0,167358,6,5,6,0,4,4,0,1111,0,15,39
657,657,34,4,106742,11,9,2,3,0,4,1,0,0,45,39
658,658,44,4,219288,5,4,2,3,0,4,1,0,0,35,39
659,659,43,4,174524,11,9,2,7,0,4,1,0,0,40,39
660,660,44,6,335183,2,8,2,6,0,2,1,0,0,40,39
661,661,35,4,261293,12,14,4,12,1,4,1,0,0,60,39
662,662,27,4,111900,15,10,4,10,1,4,1,0,0,40,39
663,663,43,2,194360,12,14,4,10,1,4,1,0,0,38,39
664,664,20,4,81145,15,10,4,12,1,4,0,0,0,25,39
665,665,42,4,341204,7,12,0,10,4,4,0,8614,0,40,39
666,666,27,7,249362,15,10,2,14,0,4,1,3411,0,40,39
667,667,42,4,247019,11,9,2,3,0,2,1,0,0,40,39
668,668,20,0,114746,1,7,3,0,3,1,0,0,1762,40,35
669,669,24,4,172146,6,5,4,7,1,4,1,0,1721,40,39
670,670,48,1,110457,15,10,0,4,1,4,1,0,0,40,39
671,671,17,0,80077,1,7,4,0,3,4,0,0,0,20,39
672,672,17,6,368700,1,7,4,5,3,4,1,0,0,10,39
673,673,33,4,182556,9,13,2,4,0,4,1,0,0,40,39
674,674,50,5,219420,11,9,2,12,0,4,1,0,0,50,39
675,675,22,4,240817,11,9,4,12,3,4,0,2597,0,40,39
676,676,17,4,102726,2,8,4,8,3,4,1,0,0,16,39
677,677,32,4,226267,15,10,2,1,0,4,1,0,0,40,26
678,678,31,4,125457,11,9,4,3,1,4,1,0,0,45,39
679,679,58,6,204021,11,9,6,4,1,4,1,0,0,50,39
680,680,29,2,92262,11,9,4,11,3,4,1,0,0,48,39
681,681,37,4,161141,8,11,2,3,0,4,1,0,0,40,32
682,682,34,6,190290,11,9,2,3,0,4,1,0,0,40,39
683,683,23,2,430828,15,10,5,4,4,2,1,0,0,40,39
684,684,18,7,59342,1,7,4,1,3,4,0,0,0,5,39
685,685,34,4,136721,11,9,0,4,1,4,0,0,0,40,39
686,686,66,0,149422,5,4,4,0,1,4,1,0,0,4,39
687,687,45,2,86644,9,13,2,10,5,4,0,0,0,55,39
688,688,41,4,195124,12,14,4,4,1,4,1,0,0,35,6
689,689,26,4,167350,11,9,4,8,2,4,1,0,0,30,39
690,690,54,2,113000,15,10,2,5,0,4,1,0,0,40,39
691,691,24,4,140027,15,10,4,7,3,2,0,0,0,45,39
692,692,42,4,262425,15,10,2,10,0,4,1,0,0,50,39
693,693,20,4,316702,15,10,4,10,3,4,1,0,0,20,39
694,694,23,7,335453,9,13,4,13,1,4,0,0,0,20,39
695,695,25,0,202480,7,12,4,0,2,4,1,0,0,45,39
696,696,35,4,203628,12,14,4,10,1,4,1,0,0,60,39
697,697,31,4,118710,12,14,2,13,0,4,1,0,1902,40,39
698,698,30,4,189620,9,13,4,10,3,4,0,0,0,40,31
699,699,19,4,475028,11,9,4,12,3,4,0,0,0,20,39
700,700,36,2,110866,9,13,4,10,1,4,1,0,0,50,39
701,701,31,4,243605,9,13,6,12,4,4,0,0,1380,40,5
702,702,21,4,163870,15,10,4,6,3,4,1,0,0,30,39
703,703,31,6,80145,15,10,2,3,0,4,1,0,0,40,39
704,704,46,4,295566,10,16,0,10,4,4,0,25236,0,65,39
705,705,44,4,63042,9,13,0,4,3,4,0,0,0,50,39
706,706,40,4,229148,2,8,2,8,0,2,1,0,0,40,23
707,707,45,4,242552,15,10,4,12,1,2,1,0,0,40,39
708,708,60,4,177665,11,9,2,3,0,4,1,0,0,35,39
709,709,18,4,208103,1,7,4,8,2,4,1,0,0,25,39
710,710,28,4,296450,9,13,2,10,0,4,1,0,0,40,39
711,711,36,4,70282,15,10,0,1,4,2,0,0,0,40,39
712,712,36,4,271767,9,13,5,10,1,4,1,0,0,40,0
713,713,40,4,144995,8,11,2,13,0,4,1,4386,0,40,39
714,714,36,2,382635,9,13,0,1,4,4,0,0,0,35,16
715,715,31,4,295697,11,9,5,8,4,2,0,0,0,40,39
716,716,33,4,194141,11,9,2,7,0,4,1,0,0,40,39
717,717,19,7,378418,11,9,4,13,3,4,0,0,0,40,39
718,718,22,4,214399,15,10,4,12,3,4,0,0,0,15,39
719,719,34,4,217460,9,13,2,4,0,4,1,0,0,45,39
720,720,33,4,182556,11,9,4,8,1,4,1,0,0,40,39
721,721,41,4,125831,11,9,2,3,0,4,1,0,2051,60,39
722,722,29,4,271328,9,13,4,10,1,4,1,4650,0,40,39
723,723,50,2,50459,11,9,2,4,0,4,1,0,0,42,39
724,724,42,4,162140,9,13,2,4,0,4,1,7298,0,45,39
725,725,43,4,177937,9,13,4,10,1,4,1,0,0,40,0
726,726,44,4,111502,11,9,2,12,5,4,0,0,0,40,39
727,727,20,4,299047,15,10,4,8,1,4,0,0,0,20,39
728,728,31,4,223212,11,9,2,8,0,4,1,0,0,40,26
729,729,65,6,118474,1,7,2,4,0,4,1,9386,0,59,0
730,730,23,4,352139,15,10,4,8,1,4,0,0,0,24,39
731,731,55,4,173093,15,10,0,1,1,1,0,0,0,40,39
732,732,26,4,181655,8,11,2,1,0,4,1,0,2377,45,39
733,733,25,4,332702,8,11,4,8,3,4,0,0,0,15,39
734,734,45,0,51164,15,10,2,0,5,2,0,0,0,40,39
735,735,35,4,234901,15,10,2,3,0,4,1,2407,0,40,39
736,736,36,4,131414,15,10,4,12,1,2,0,0,0,36,39
737,737,43,7,260960,9,13,2,10,0,4,1,0,0,50,39
738,738,56,4,156052,11,9,6,8,4,2,0,594,0,20,39
739,739,42,4,279914,9,13,2,13,0,4,1,0,0,40,39
740,740,19,4,192453,15,10,4,8,2,4,0,0,0,25,39
741,741,55,6,200939,11,9,2,14,0,4,1,0,0,72,39
742,742,42,4,151408,12,14,4,4,1,4,0,14084,0,50,39
743,743,26,4,112847,8,11,4,13,3,4,1,0,0,40,39
744,744,17,4,316929,2,8,4,6,3,4,1,0,0,20,39
745,745,42,2,126319,9,13,2,10,5,4,0,0,0,40,39
746,746,55,4,197422,11,9,2,14,0,4,1,7688,0,40,39
747,747,32,4,267736,15,10,4,1,3,2,0,0,0,40,39
748,748,29,4,267034,1,7,4,3,3,2,1,0,0,40,14
749,749,46,7,193047,9,13,2,10,0,4,1,0,0,37,39
750,750,29,7,356089,9,13,2,4,0,4,1,7688,0,40,39
751,751,22,4,223515,9,13,4,10,4,4,1,0,0,20,39
752,752,58,6,87510,0,6,2,3,0,4,1,0,0,40,39
753,753,23,4,145111,11,9,4,14,4,4,1,0,0,50,39
754,754,39,4,48093,11,9,4,6,1,4,1,0,0,40,39
755,755,27,4,31757,8,11,4,3,3,4,1,0,0,38,39
756,756,54,4,285854,11,9,2,14,0,4,1,0,0,40,39
757,757,33,2,120064,9,13,4,10,1,4,0,0,0,45,39
758,758,46,1,167381,11,9,2,1,5,4,0,0,0,40,39
759,759,37,4,103408,11,9,4,5,1,2,1,0,0,40,39
760,760,36,4,101460,11,9,4,8,1,4,0,0,0,18,39
761,761,59,2,420537,11,9,2,1,5,4,0,0,0,38,39
762,762,34,2,119411,11,9,0,11,4,4,1,0,0,40,32
763,763,53,5,128272,10,16,2,4,0,4,1,0,0,70,39
764,764,51,4,386773,9,13,4,12,1,4,1,0,0,55,39
765,765,32,4,283268,0,6,5,8,4,4,0,0,0,42,39
766,766,31,7,301526,15,10,3,8,2,4,1,0,0,40,39
767,767,22,4,151790,15,10,2,12,5,4,0,0,0,30,11
768,768,47,6,106252,9,13,0,12,1,4,0,0,0,50,39
769,769,32,4,188557,11,9,4,7,1,4,1,0,0,40,39
770,770,26,4,171114,15,10,4,5,1,4,0,0,0,38,39
771,771,37,4,327323,4,3,5,5,1,4,1,0,0,32,13
772,772,31,4,244147,11,9,0,3,4,4,1,0,0,55,39
773,773,37,4,280282,8,11,2,13,5,4,0,0,0,24,39
774,774,55,4,116442,11,9,4,12,1,4,1,0,0,38,39
775,775,23,2,282579,8,11,0,13,1,4,1,0,0,56,39
776,776,36,4,51838,15,10,0,1,4,4,0,0,0,40,39
777,777,34,4,73585,12,14,2,10,0,4,1,0,0,40,0
778,778,43,4,226902,9,13,2,12,0,4,1,0,0,50,39
779,779,54,4,279129,15,10,4,13,1,4,1,0,0,40,39
780,780,43,7,146908,15,10,2,3,0,4,1,0,0,40,0
781,781,28,4,196690,8,11,4,7,1,4,0,0,1669,42,39
782,782,40,4,130760,8,11,2,4,0,4,1,0,0,50,39
783,783,41,6,49572,15,10,2,4,0,4,1,0,0,60,39
784,784,40,4,237601,9,13,4,12,1,3,0,0,0,55,39
785,785,42,4,169628,15,10,0,1,1,2,0,0,0,38,39
786,786,61,6,36671,11,9,2,5,0,4,1,0,2352,50,39
787,787,18,4,231193,2,8,4,7,3,4,1,0,0,30,39
788,788,59,0,192130,11,9,2,0,0,4,1,0,0,16,39
789,789,21,0,149704,11,9,4,0,1,4,0,1055,0,40,39
790,790,48,4,102102,8,11,2,13,0,4,1,0,0,50,39
791,791,41,5,32185,9,13,2,13,0,4,1,0,0,40,39
792,792,18,0,196061,15,10,4,0,3,4,1,0,0,33,39
793,793,23,4,211046,11,9,4,12,1,4,0,2463,0,40,39
794,794,60,4,31577,11,9,2,14,0,4,1,0,0,60,39
795,795,22,4,162343,15,10,4,8,2,2,1,0,0,20,39
796,796,61,4,128831,11,9,2,7,0,4,1,0,0,40,39
797,797,25,4,316688,11,9,4,7,1,2,1,0,0,40,39
798,798,46,4,90758,12,14,4,13,1,4,1,0,0,35,39
799,799,43,4,274363,9,13,2,4,0,4,1,0,1902,40,9
800,800,43,4,154538,7,12,0,3,1,4,1,0,0,40,39
801,801,24,4,106085,11,9,4,8,3,2,1,0,1721,30,39
802,802,68,6,315859,1,7,4,5,4,4,1,0,0,20,39
803,803,31,4,51471,11,9,0,1,4,4,0,0,0,38,39
804,804,17,4,193830,1,7,4,12,3,4,0,0,0,20,39
805,805,32,4,231043,11,9,2,3,0,4,1,5178,0,48,39
806,806,50,0,23780,12,14,3,0,2,4,1,0,0,40,39
807,807,33,4,169879,9,13,2,10,0,4,1,3103,0,47,39
808,808,64,4,270333,9,13,2,10,0,4,1,0,0,40,39
809,809,20,4,138768,11,9,4,14,3,4,1,0,0,30,39
810,810,30,4,191571,11,9,5,8,3,4,0,0,0,36,39
811,811,22,0,219941,15,10,4,0,3,2,1,0,0,40,39
812,812,43,4,94113,15,10,0,4,1,4,1,0,0,45,39
813,813,22,4,137510,15,10,4,1,3,4,1,0,0,40,39
814,814,17,4,32607,0,6,4,5,3,4,1,0,0,20,39
815,815,47,6,93208,11,9,2,8,5,4,0,0,0,75,22
816,816,41,4,254440,8,11,4,10,1,4,0,0,0,60,39
817,817,56,4,186556,15,10,2,3,0,4,1,0,0,50,39
818,818,64,4,169871,11,9,2,14,0,4,1,0,0,45,39
819,819,47,4,191277,11,9,2,14,0,4,1,0,0,50,39
820,820,48,4,167159,8,11,4,1,4,4,1,0,0,40,39
821,821,31,4,171871,12,14,4,10,1,4,0,0,0,46,39
822,822,29,4,154411,8,11,4,13,3,4,1,0,0,40,39
823,823,30,4,129227,11,9,6,1,1,4,0,0,0,40,39
824,824,32,4,110331,11,9,2,4,0,4,1,0,1672,60,39
825,825,57,4,34269,11,9,6,14,4,4,1,0,653,42,39
826,826,62,4,174355,11,9,6,8,1,4,0,0,0,40,39
827,827,39,4,680390,11,9,5,7,4,4,0,0,0,24,39
828,828,43,4,233130,15,10,4,1,1,4,1,0,0,25,39
829,829,24,5,165474,9,13,4,12,3,4,1,0,0,40,39
830,830,42,0,257780,1,7,2,0,0,4,1,0,0,15,39
831,831,53,4,194259,15,10,2,1,5,4,0,4386,0,40,39
832,832,26,4,280093,15,10,4,6,3,4,1,0,0,40,39
833,833,73,6,177387,11,9,2,4,0,4,1,0,0,40,39
834,834,72,0,28929,1,7,6,0,1,4,0,0,0,24,39
835,835,55,4,105304,11,9,2,7,0,4,1,0,0,40,39
836,836,25,4,499233,11,9,0,1,1,4,1,0,0,40,39
837,837,41,4,180572,9,13,0,10,1,4,0,0,0,50,39
